日期時間,雨量 (mm),日照度 (uE),大氣壓力 (mbar),環境溫度 (°C),環境濕度 (%),土壤濕度 (%),露點 (°C),風向 (deg),風速 (m/sec),陣風 (m/sec),土壤溫度 (°C),電力 (V)
2017-01-06 05:00:00,0,1,1005.2,19.65,96,-11.98,19.02,1,0,1,19.63,4.4,
2017-01-06 05:30:00,0,1,1004.9,20.6,92.1,-11.98,19.3,21,0,0.5,20.46,4.41,
2017-01-06 06:00:00,0,1,1005.1,20.08,92.4,-11.98,18.83,42,0,1.5,19.65,4.41,
2017-01-06 06:30:00,0,1,1005.5,20.08,93.9,-11.98,19.09,52,0,0,19.63,4.42,
2017-01-06 07:00:00,0,46,1005.6,19.29,95.2,-12.24,18.53,52,0,0,18.68,4.41,
2017-01-06 07:30:00,0,136,1005.8,19.01,97,-12.37,18.55,110,0,1,19.15,4.4,
2017-01-06 08:00:00,0,364,1005.9,20.39,95.8,-11.84,19.72,114,0,0.5,22.11,4.4,
2017-01-06 08:30:00,0,616,1006.1,22.44,86.5,-11.58,20.1,114,0,1,26.79,4.42,
2017-01-06 09:00:00,0,804,1006.3,23.06,83.9,-11.58,20.22,105,0,1,25.31,4.41,
2017-01-06 09:30:00,0,994,1005.9,24.77,76.5,-11.58,20.39,343,0,1.5,26.62,4.41,
2017-01-06 10:00:00,0,1149,1005.3,26.06,69.5,5.28,20.07,330,0,1.5,23.26,4.34,
2017-01-06 10:30:00,0,1251,1005.3,26.13,64.8,5.28,19.01,272,0.5,2.5,23.74,4.34,
2017-01-06 11:00:00,0,1426,1004.7,26.26,64.3,5.41,19,201,0.5,2,24.29,4.33,
2017-01-06 11:30:00,0,1386,1004.4,26.5,61,5.41,18.39,241,0.5,3.5,24.8,4.33,
2017-01-06 12:00:00,0,1536,1003.9,28,57.7,5.41,18.9,278,1,3.5,25.06,4.33,
2017-01-06 12:30:00,0,761,1003.4,26.01,62.3,5.54,18.27,243,0.5,2.5,25.36,4.33,
2017-01-06 13:00:00,0,931,1002.9,28.22,56.5,5.8,18.77,279,0.5,2.5,25.84,4.34,
2017-01-06 13:30:00,0,686,1002.4,26.84,60.1,5.8,18.47,265,0.5,3,26.23,4.34,
2017-01-06 14:00:00,0,499,1002,26.7,60,5.8,18.31,295,1,3,26.57,4.34,
2017-01-06 14:30:00,0,521,1001.8,26.04,61.1,5.67,17.98,340,0.5,3,26.43,4.33,
2017-01-06 15:00:00,0,216,1001.7,25.77,62.4,5.54,18.06,358,1,3,26.16,4.33,
2017-01-06 15:30:00,0,101,1001.9,25.53,61.4,5.54,17.58,327,0.5,3,25.84,4.33,
2017-01-06 16:00:00,0,54,1002.4,25.09,61.9,5.41,17.29,299,0.5,3,25.53,4.33,
2017-01-06 16:30:00,0,76,1002.5,24.87,64,5.54,17.62,316,0.5,3,25.23,4.33,
2017-01-06 17:00:00,0,44,1002.7,24.36,67.6,5.54,18,324,0.5,3,25.02,4.33,
2017-01-06 17:30:00,0,4,1003,23.81,70.8,5.54,18.21,343,0,1,24.8,4.33,
2017-01-06 18:00:00,0,1,1003.2,23.47,73.2,5.54,18.42,72,0,1.5,24.56,4.32,
2017-01-06 18:30:00,0,1,1003.3,22.32,80.1,5.54,18.75,316,0,1.5,24.32,4.32,
2017-01-06 19:00:00,0,1,1003.9,21.56,84.2,5.41,18.8,260,0,1,24.03,4.32,
2017-01-06 19:30:00,0,1,1004.1,21.17,86.6,5.54,18.88,159,0,0.5,23.76,4.32,
2017-01-06 20:00:00,0,1,1004.2,20.39,89.6,5.54,18.65,159,0,0.5,23.57,4.31,
2017-01-06 20:30:00,0,1,1004.4,20.51,89.9,5.67,18.82,159,0,0.5,23.4,4.31,
2017-01-06 21:00:00,0,1,1004.5,20.32,91.3,5.67,18.88,160,0,0.5,23.3,4.3,
2017-01-06 21:30:00,0,1,1004.7,19.96,92.4,5.8,18.71,160,0,1,23.18,4.3,
2017-01-06 22:00:00,0,1,1004.7,19.53,93.8,5.8,18.53,159,0,0.5,23.06,4.3,
2017-01-06 22:30:00,0,1,1004.4,19.91,93.2,5.8,18.81,157,0,1,22.97,4.3,
2017-01-06 23:00:00,0,1,1004.3,19.96,92.8,5.8,18.78,157,0,0,22.87,4.29,
2017-01-06 23:30:00,0,1,1004.1,19.91,90.4,5.8,18.32,157,0,0.5,22.7,4.29,
2017-01-07 00:00:00,0,1,1004.1,19.72,90.9,5.94,18.22,69,0,1.5,22.56,4.29,
2017-01-07 00:30:00,0,1,1004.1,19.22,91.4,5.8,17.81,55,0,1.5,22.39,4.29,
2017-01-07 01:00:00,0,1,1004.1,19.27,92.2,5.94,18,55,0,0,22.2,4.28,
2017-01-07 01:30:00,0,1,1004.1,19.13,90.8,5.94,17.61,55,0,0.5,22.08,4.28,
2017-01-07 02:00:00,0,1,1003.8,19.6,91.4,6.07,18.19,55,0,0.5,22.01,4.29,
2017-01-07 02:30:00,0,1,1003.6,19.01,93.7,6.07,17.99,55,0,0.5,21.89,4.29,
2017-01-07 03:00:00,0,1,1003.2,17.96,95.5,6.07,17.25,53,0,1.5,21.75,4.36,
2017-01-07 03:30:00,0,1,1003.2,18.77,94.3,6.07,17.86,53,0,1,21.63,4.38,
2017-01-07 04:00:00,0,1,1003.3,18.32,92.9,6.2,17.17,84,0,1.5,21.53,4.4,
2017-01-07 04:30:00,0,1,1003.3,18.77,91.2,6.2,17.33,60,0,1,21.39,4.42,
2017-01-07 05:00:00,0,1,1003.7,18.94,91,6.2,17.46,60,0,0.5,21.27,4.4,
2017-01-07 05:30:00,0,1,1003.8,18.84,89.3,6.33,17.07,60,0,0,21.2,4.41,
2017-01-07 06:00:00,0,1,1004.1,19.29,87,6.2,17.1,60,0,1,21.15,4.4,
2017-01-07 06:30:00,0,1,1004.1,17.39,94.2,6.2,16.47,58,0,0.5,21.1,4.42,
2017-01-07 07:00:00,0,54,1003.9,18.27,93.7,6.33,17.26,21,0,1,21.08,4.41,
2017-01-07 07:30:00,0,79,1004.1,19.06,89.6,6.33,17.33,48,0,0.5,21.06,4.41,
2017-01-07 08:00:00,0,209,1004.3,19.27,93.6,6.72,18.24,55,0,1.5,21.06,4.4,
2017-01-07 08:30:00,0,626,1004.4,23.35,82.5,7.11,20.23,132,0,1,21.25,4.42,
2017-01-07 09:00:00,0,854,1004.3,23.64,75.7,7.11,19.12,157,0,1,21.6,4.4,
2017-01-07 09:30:00,0,796,1004.4,24.9,67.2,6.59,18.42,163,0,1.5,22.23,4.42,
2017-01-07 10:00:00,0,1209,1004.3,26.13,63.5,6.98,18.69,323,0,1.5,22.8,4.4,
2017-01-07 10:30:00,0,1304,1003.9,26.55,59.4,6.72,18.01,230,0,2,23.45,4.4,
2017-01-07 11:00:00,0,1351,1003.5,27.38,58,6.98,18.41,49,0.5,2.5,24.05,4.41,
2017-01-07 11:30:00,0,1411,1003.1,27.38,54.3,6.59,17.36,22,0.5,4,24.56,4.41,
2017-01-07 12:00:00,0,1669,1002.2,28.3,53.8,6.59,18.06,338,0.5,3.5,24.9,4.4,
2017-01-07 12:30:00,0,474,1001.7,26.84,56.1,6.72,17.38,317,1,3.5,25.5,4.4,
2017-01-07 13:00:00,0,454,1001.2,26.45,58.5,6.59,17.68,341,0.5,2.5,25.5,4.36,
2017-01-07 13:30:00,0,584,1000.9,26.92,58.5,6.59,18.11,341,0,1.5,25.53,4.35,
2017-01-07 14:00:00,0,719,1000.4,27.8,57.5,6.59,18.66,309,0.5,2.5,25.7,4.35,
2017-01-07 14:30:00,0,766,1000.3,27.6,55.1,6.46,17.8,236,0.5,3.5,26.08,4.34,
2017-01-07 15:00:00,0,459,1000.2,26.13,61.7,6.46,18.23,274,1.5,4.5,26.16,4.34,
2017-01-07 15:30:00,0,711,1000.2,27.23,60,6.33,18.82,271,0.5,3,26.21,4.34,
2017-01-07 16:00:00,0,359,1000.2,27.06,61.8,6.33,19.13,247,0.5,2,26.18,4.33,
2017-01-07 16:30:00,0,264,1000.2,26.28,63.4,6.33,18.8,198,0.5,2,25.89,4.33,
2017-01-07 17:00:00,0,69,1000.8,25.43,66.2,6.2,18.68,187,0,1,25.57,4.33,
2017-01-07 17:30:00,0,6,1001,23.83,73,5.94,18.72,298,0,2,25.23,4.33,
2017-01-07 18:00:00,0,1,1001.3,23.91,73.2,6.07,18.84,285,0,2,24.92,4.32,
2017-01-07 18:30:00,0,1,1001.5,23.21,75.5,6.07,18.66,154,0,1.5,24.63,4.32,
2017-01-07 19:00:00,0,1,1001.9,22.66,78,6.07,18.65,104,0,1.5,24.36,4.31,
2017-01-07 19:30:00,0,1,1002.1,22.54,79.4,6.07,18.82,104,0,0.5,24.15,4.31,
2017-01-07 20:00:00,0,1,1002.2,22.08,80.7,6.07,18.63,104,0,1.5,23.95,4.31,
2017-01-07 20:30:00,0,1,1001.8,21.2,85.6,6.07,18.71,84,0.5,1.5,23.74,4.31,
2017-01-07 21:00:00,0,1,1002.5,20.89,86.6,5.94,18.59,129,0,2,23.57,4.3,
2017-01-07 21:30:00,0,1,1002.4,21.1,86.3,6.07,18.75,97,0,1.5,23.38,4.3,
2017-01-07 22:00:00,0,1,1002.5,20.36,86.8,6.07,18.12,129,0,1.5,23.23,4.3,
2017-01-07 22:30:00,0,1,1002.6,20.29,90.1,6.2,18.64,122,0,1,23.11,4.3,
2017-01-07 23:00:00,0,1,1002.5,21.01,86.7,6.2,18.73,17,0,1,23.06,4.29,
2017-01-07 23:30:00,0,1,1002.6,20.7,87.3,6.2,18.54,17,0,0,23.02,4.29,
2017-01-08 00:00:00,0,1,1002.6,20.46,87.8,6.2,18.39,17,0,0.5,22.94,4.29,
2017-01-08 00:30:00,0,1,1002.6,20.82,86.6,6.33,18.52,17,0,0,22.87,4.29,
2017-01-08 01:00:00,0,1,1002.4,21.27,83.9,6.33,18.46,51,0,1.5,22.82,4.29,
2017-01-08 01:30:00,0,1,1002.1,20.72,85.3,6.2,18.19,95,0,1,22.78,4.29,
2017-01-08 02:00:00,0,1,1001.8,20.58,87.9,6.33,18.53,344,0,1.5,22.73,4.28,
2017-01-08 02:30:00,0,1,1001.7,20.13,90.2,6.33,18.49,281,0,0.5,22.68,4.28,
2017-01-08 03:00:00,0,1,1001.6,20.56,88.2,6.33,18.56,336,0,0.5,22.63,4.33,
2017-01-08 03:30:00,0,1,1001.4,21.2,84.3,6.33,18.47,32,0,1,22.61,4.34,
2017-01-08 04:00:00,0,1,1001.4,21.15,82.9,6.46,18.15,37,0,0,22.58,4.43,
2017-01-08 04:30:00,0,1,1001.4,20.75,86.2,6.33,18.38,60,0,1.5,22.54,4.44,
2017-01-08 05:00:00,0,1,1001.4,20.72,84.5,6.33,18.04,72,0,1,22.51,4.42,
2017-01-08 05:30:00,0,1,1001.7,20.25,87.1,6.33,18.05,72,0,0,22.44,4.45,
2017-01-08 06:00:00,0,1,1001.8,20.15,85.5,6.2,17.66,72,0,0.5,22.32,4.4,
2017-01-08 06:30:00,0,1,1002.1,20.06,85.5,6.33,17.57,69,0,1.5,22.13,4.43,
2017-01-08 07:00:00,0,41,1002.3,20.84,81.5,6.46,17.58,66,0,1.5,21.99,4.4,
2017-01-08 07:30:00,0,104,1002.6,19.48,87.8,6.46,17.43,31,0,1,21.87,4.43,
2017-01-08 08:00:00,0,169,1002.7,21.96,80.4,7.24,18.46,355,0,1,21.91,4.4,
2017-01-08 08:30:00,0,654,1002.8,22.75,77.8,6.59,18.7,355,0,1,22.11,4.4,
2017-01-08 09:00:00,0,869,1003,25.02,70.7,7.11,19.35,352,0,1,22.44,4.4,
2017-01-08 09:30:00,0,1036,1003.1,25.16,70.1,7.11,19.35,168,0,2,22.9,4.42,
2017-01-08 10:00:00,0,1189,1003,26.3,63.8,6.98,18.92,227,0,2,23.5,4.4,
2017-01-08 10:30:00,0,1306,1002.7,27.6,57.7,6.72,18.53,199,0,2.5,24.12,4.42,
2017-01-08 11:00:00,0,1394,1002.4,27.85,56.5,6.72,18.43,232,0.5,2.5,24.75,4.4,
2017-01-08 11:30:00,0,1446,1001.8,27.73,55.8,6.59,18.12,240,0.5,3,25.33,4.42,
2017-01-08 12:00:00,0,1504,1001.3,28.47,52.8,6.46,17.92,219,0.5,3,25.48,4.4,
2017-01-08 12:30:00,0,1404,1000.5,28.87,53.9,6.59,18.62,260,0.5,3.5,26.04,4.42,
2017-01-08 13:00:00,0,1519,1000,29.07,51.3,6.59,18.01,211,1,3.5,26.7,4.37,
2017-01-08 13:30:00,0,1369,999.5,29.41,49.7,6.59,17.83,243,0.5,3.5,27.26,4.37,
2017-01-08 14:00:00,0,1221,999.3,29.36,50.4,6.59,18.01,220,0.5,3,27.6,4.35,
2017-01-08 14:30:00,0,1119,999,29.41,50.6,6.46,18.12,263,0.5,3,27.83,4.35,
2017-01-08 15:00:00,0,941,999,30.17,48.4,6.33,18.1,275,1,3,27.92,4.33,
2017-01-08 15:30:00,0,734,998.8,29.79,49.7,6.33,18.17,264,0.5,2.5,27.8,4.33,
2017-01-08 16:00:00,0,489,999.1,29.41,48.8,6.07,17.54,243,0.5,2.5,27.43,4.34,
2017-01-08 16:30:00,0,274,999.3,28.77,51.1,6.07,17.68,270,0.5,2.5,26.96,4.34,
2017-01-08 17:00:00,0,94,999.6,27.48,54.7,5.94,17.57,240,0,1,26.55,4.32,
2017-01-08 17:30:00,0,6,1000.3,25.82,64.6,5.94,18.66,219,0,2,26.16,4.32,
2017-01-08 18:00:00,0,1,1000.9,25.02,68.9,5.94,18.93,177,0.5,3.5,25.82,4.32,
2017-01-08 18:30:00,0,1,1001.4,24.56,70.2,5.94,18.79,184,0.5,3.5,25.57,4.32,
2017-01-08 19:00:00,0,1,1001.9,24.03,73.3,5.94,18.98,153,0.5,3.5,25.36,4.31,
2017-01-08 19:30:00,0,1,1002.4,23.5,75.6,5.94,18.96,147,0,2,25.09,4.31,
2017-01-08 20:00:00,0,1,1002.7,23.18,77.4,5.94,19.04,143,0,1,24.87,4.31,
2017-01-08 20:30:00,0,1,1002.6,22.73,79.3,6.07,18.98,143,0,0.5,24.68,4.31,
2017-01-08 21:00:00,0,1,1003,22.78,79.2,6.07,19.01,146,0,1.5,24.51,4.31,
2017-01-08 21:30:00,0,1,1003.5,21.2,87.1,6.07,18.99,138,0,1,24.32,4.3,
2017-01-08 22:00:00,0,1,1003.6,21.7,85.8,6.07,19.24,27,0,0.5,24.17,4.31,
2017-01-08 22:30:00,0,1,1003.3,20.89,88.3,5.94,18.91,27,0,0,23.98,4.31,
2017-01-08 23:00:00,0,1,1003.2,21.17,87.4,6.07,19.02,27,0,1,23.79,4.3,
2017-01-08 23:30:00,0,1,1003,21.06,86.8,6.2,18.8,27,0,0,23.59,4.29,
2017-01-09 00:00:00,0,1,1002.7,22.03,83.4,6.33,19.11,27,0,0.5,23.59,4.3,
2017-01-09 00:30:00,0,1,1002.4,22.73,80.5,6.46,19.22,27,0,1,23.62,4.3,
2017-01-09 01:00:00,0,1,1002.5,21.2,87.1,6.2,18.99,27,0,0.5,23.59,4.29,
2017-01-09 01:30:00,0,1,1002.4,20.46,89.4,6.2,18.68,27,0,1.5,23.5,4.28,
2017-01-09 02:00:00,0,1,1002.4,20.56,88.8,6.2,18.67,27,0,1,23.3,4.29,
2017-01-09 02:30:00,0,1,1002.4,20.46,88.2,6.2,18.46,27,0,0,23.09,4.28,
2017-01-09 03:00:00,0,1,1002.5,19.84,90.6,6.33,18.28,344,0,1,22.94,4.34,
2017-01-09 03:30:00,0,1,1002.5,20.51,87.4,6.46,18.37,39,0,1,22.8,4.35,
2017-01-09 04:00:00,0,1,1002.5,19.06,91.8,6.33,17.71,45,0,1,22.68,4.4,
2017-01-09 04:30:00,0,1,1002.8,20.29,87.3,6.46,18.14,31,0,0.5,22.54,4.41,
2017-01-09 05:00:00,0,1,1003.1,18.41,93.1,6.46,17.3,24,0,1.5,22.39,4.42,
2017-01-09 05:30:00,0,1,1003.5,18.87,91.6,6.46,17.49,10,0,0.5,22.23,4.44,
2017-01-09 06:00:00,0,1,1004,18.75,91.5,6.59,17.36,10,0,0,22.06,4.41,
2017-01-09 06:30:00,0,1,1004.2,19.03,88.7,6.46,17.15,10,0,0,21.89,4.43,
2017-01-09 07:00:00,0,36,1004.6,19.13,87.8,6.59,17.08,10,0,0,21.77,4.41,
2017-01-09 07:30:00,0,141,1004.6,19.56,87,6.72,17.36,13,0,1,21.7,4.43,
2017-01-09 08:00:00,0,369,1005,20.15,86.3,6.85,17.81,13,0,1,21.8,4.4,
2017-01-09 08:30:00,0,581,1005.5,21.75,79.2,6.98,18.01,11,0,1.5,21.99,4.42,
2017-01-09 09:00:00,0,756,1005.7,23.59,73.6,7.24,18.62,18,0,1,22.32,4.42,
2017-01-09 09:30:00,0,944,1005.6,24.58,72.1,7.24,19.24,348,0,1.5,22.78,4.44,
2017-01-09 10:00:00,0,1099,1005.5,24.92,67.9,7.24,18.61,309,0,2.5,23.35,4.43,
2017-01-09 10:30:00,0,1179,1005.2,25.87,63.8,6.98,18.51,205,0.5,2,23.95,4.45,
2017-01-09 11:00:00,0,1291,1004.9,26.43,65.2,7.11,19.39,234,0.5,2,24.58,4.44,
2017-01-09 11:30:00,0,1269,1004.2,26.87,61.6,6.85,18.89,212,0.5,2.5,25.19,4.44,
2017-01-09 12:00:00,0,659,1003.6,26.82,62.2,6.85,19,286,0.5,4,25.5,4.45,
2017-01-09 12:30:00,0,1231,1003,27.38,60.1,6.85,18.98,202,1,3.5,25.99,4.43,
2017-01-09 13:00:00,0,594,1002.6,27.73,58,6.85,18.73,279,1,3.5,26.65,4.37,
2017-01-09 13:30:00,0,491,1002.3,26.77,62.1,6.85,18.93,300,1,4,26.65,4.36,
2017-01-09 14:00:00,0,1206,1001.8,28.05,63.8,6.85,20.57,284,0.5,3.5,26.72,4.35,
2017-01-09 14:30:00,0,956,1001.6,27.65,61.9,6.72,19.71,292,1,4,27.04,4.34,
2017-01-09 15:00:00,0,666,1001.4,27.85,59.8,6.59,19.34,291,1,3.5,27.28,4.34,
2017-01-09 15:30:00,0,464,1001.6,26.99,61.6,6.59,19.01,254,0.5,2.5,27.26,4.34,
2017-01-09 16:00:00,0,294,1002.1,26.4,64.4,6.59,19.17,251,0.5,2.5,27.09,4.34,
2017-01-09 16:30:00,0,51,1002.7,24.6,71.9,6.33,19.22,227,0.5,4,26.74,4.33,
2017-01-09 17:00:00,0,36,1003.3,23.91,75.6,6.2,19.36,173,1,4,26.3,4.33,
2017-01-09 17:30:00,0,1,1003.5,23.35,78.4,6.2,19.41,164,1,3.5,25.91,4.33,
2017-01-09 18:00:00,0,1,1004.2,23.06,80.6,6.33,19.57,168,0.5,3,25.6,4.32,
2017-01-09 18:30:00,0,1,1004.4,22.73,82.8,6.33,19.68,180,0.5,3,25.36,4.32,
2017-01-09 19:00:00,0,1,1004.8,22.49,83.5,6.33,19.58,192,0.5,2.5,25.16,4.33,
2017-01-09 19:30:00,0,1,1005.3,22.35,84.3,6.33,19.59,167,0,2,24.99,4.32,
2017-01-09 20:00:00,0,1,1005.6,22.08,85.2,6.2,19.51,164,0.5,2,24.85,4.32,
2017-01-09 20:30:00,0,1,1005.7,22.11,85.1,6.33,19.51,149,0,2,24.7,4.32,
2017-01-09 21:00:00,0,1,1005.8,22.15,84.5,6.33,19.44,145,0.5,2,24.58,4.32,
2017-01-09 21:30:00,0,1,1006.1,21.8,83.1,6.2,18.82,138,0,1.5,24.44,4.31,
2017-01-09 22:00:00,0,1,1005.8,20.56,85.3,6.2,18.02,125,0,1.5,24.22,4.31,
2017-01-09 22:30:00,0,1,1006,19.53,88.3,6.07,17.57,133,0,0.5,23.95,4.31,
2017-01-09 23:00:00,0,1,1006.2,19.56,89.4,6.2,17.79,133,0,1,23.69,4.31,
2017-01-09 23:30:00,0,1,1006.1,18.44,92.8,6.2,17.27,175,0,1.5,23.47,4.3,
2017-01-10 00:00:00,0,1,1006.1,18.46,93.2,6.33,17.37,298,0,0.5,23.23,4.3,
2017-01-10 00:30:00,0,1,1005.9,18.87,92.8,6.33,17.7,298,0,0.5,23.02,4.3,
2017-01-10 01:00:00,0,1,1005.7,17.89,92.8,6.33,16.73,299,0,1,22.82,4.3,
2017-01-10 01:30:00,0,1,1005.6,18.18,95.2,6.46,17.42,299,0,0.5,22.68,4.29,
2017-01-10 02:00:00,0,1,1005.5,18.18,95.1,6.59,17.4,299,0,0.5,22.63,4.29,
2017-01-10 02:30:00,0,1,1005.4,18.44,95.2,6.59,17.68,299,0,1,22.54,4.29,
2017-01-10 03:00:00,0,1,1005.3,19.13,93.6,6.72,18.09,329,0,1.5,22.44,4.37,
2017-01-10 03:30:00,0,1,1005.3,18.7,92.1,6.59,17.41,28,0,0.5,22.35,4.39,
2017-01-10 04:00:00,0,1,1005.3,18.46,92.6,6.59,17.26,60,0.5,1.5,22.27,4.42,
2017-01-10 04:30:00,0,1,1005.6,17.61,94.8,6.59,16.78,164,0,1,22.15,4.45,
2017-01-10 05:00:00,0,1,1006,17.91,95.8,6.72,17.26,93,0,1,22.11,4.41,
2017-01-10 05:30:00,0,1,1006.3,17.46,96.5,6.59,16.92,93,0,0.5,22.01,4.43,
2017-01-10 06:00:00,0,1,1006.6,17.03,96.6,6.59,16.51,93,0,0,21.8,4.41,
2017-01-10 06:30:00,0,1,1006.8,17.13,97.8,6.72,16.8,93,0,1,21.6,4.43,
2017-01-10 07:00:00,0,46,1007.1,17.65,95.6,6.85,16.96,90,0,1,21.51,4.3,
2017-01-10 07:30:00,0,166,1007.7,17.84,93.1,6.85,16.73,90,0,0.5,21.46,4.3,
2017-01-10 08:00:00,0,256,1008,19.65,88.8,7.11,17.77,90,0,0.5,21.56,4.3,
2017-01-10 08:30:00,0,526,1008.3,19.2,91.9,6.98,17.87,20,0,1.5,21.72,4.3,
2017-01-10 09:00:00,0,706,1008.5,21.03,84.8,7.11,18.4,358,0,1,22.06,4.3,
2017-01-10 09:30:00,0,976,1008.6,22.8,77.5,7.24,18.68,354,0,1.5,22.49,4.3,
2017-01-10 10:00:00,0,1136,1008.3,23.5,71.4,7.11,18.05,323,0,2,23.02,4.3,
2017-01-10 10:30:00,0,1234,1007.9,25.21,65.3,7.5,18.26,326,0,2.5,23.62,4.3,
2017-01-10 11:00:00,0,1326,1007.4,24.32,65.2,7.11,17.38,345,0.5,3.5,24.19,4.3,
2017-01-10 11:30:00,0,1326,1006.9,24.19,68.4,7.24,18.03,317,1,3.5,24.68,4.29,
2017-01-10 12:00:00,0,731,1006.7,24.27,67.1,6.98,17.79,334,1,3.5,24.9,4.29,
2017-01-10 12:30:00,0,844,1006,25.33,65.3,6.98,18.37,326,1.5,4,25.31,4.3,
2017-01-10 13:00:00,0,1429,1005.5,25.72,62,7.11,17.91,312,1.5,3.5,25.6,4.3,
2017-01-10 13:30:00,0,899,1005,25.91,60.1,6.98,17.6,268,1,3.5,26.18,4.3,
2017-01-10 14:00:00,0,771,1004.8,25.6,61,6.85,17.54,282,0.5,3.5,26.33,4.3,
2017-01-10 14:30:00,0,909,1004.8,25.6,59.9,6.85,17.25,256,0.5,3,26.3,4.3,
2017-01-10 15:00:00,0,749,1004.7,26.23,60.4,6.85,17.98,281,1,3.5,26.4,4.3,
2017-01-10 15:30:00,0,379,1004.9,25.67,60.6,6.72,17.51,298,1,3,26.35,4.3,
2017-01-10 16:00:00,0,264,1005.3,24.22,69.4,6.46,18.29,226,1,4,26.11,4.3,
2017-01-10 16:30:00,0,196,1005.8,23.71,70.4,6.33,18.03,190,1.5,4,25.77,4.3,
2017-01-10 17:00:00,0,71,1006.1,22.94,72.9,6.33,17.85,174,1,3.5,25.38,4.29,
2017-01-10 17:30:00,0,6,1006.4,22.3,75.9,6.33,17.86,156,0.5,2.5,24.99,4.28,
2017-01-10 18:00:00,0,1,1006.7,21.82,78.3,6.33,17.9,145,0,2,24.63,4.28,
2017-01-10 18:30:00,0,1,1007,21.72,78.8,6.33,17.9,140,0,2,24.41,4.29,
2017-01-10 19:00:00,0,1,1007.2,20.91,81.5,6.2,17.65,156,0,1.5,24.15,4.29,
2017-01-10 19:30:00,0,1,1007.4,20.48,83,6.2,17.52,156,0,1.5,23.91,4.29,
2017-01-10 20:00:00,0,1,1007.6,20.2,83.7,6.33,17.37,107,0.5,2,23.69,4.29,
2017-01-10 20:30:00,0,1,1008,20.53,83.2,6.33,17.61,97,0.5,2,23.5,4.29,
2017-01-10 21:00:00,0,1,1008.1,20.6,83.1,6.46,17.66,90,0,1.5,23.4,4.29,
2017-01-10 21:30:00,0,1,1008.3,20.46,82.8,6.46,17.46,90,0.5,1.5,23.26,4.29,
2017-01-10 22:00:00,0,1,1008.1,19.89,83.4,6.33,17.01,95,0.5,2,23.09,4.29,
2017-01-10 22:30:00,0,1,1007.8,19.82,83.6,6.46,16.98,66,0.5,2,22.92,4.29,
2017-01-10 23:00:00,0,1,1008.4,17.8,91.5,6.46,16.41,60,0,1.5,22.73,4.28,
2017-01-10 23:30:00,0,1,1007.9,18.22,91.7,6.33,16.87,306,0,0.5,22.51,4.28,
2017-01-11 00:00:00,0,1,1007.9,17.68,92.9,6.33,16.54,306,0,0.5,22.3,4.29,
2017-01-11 00:30:00,0,1,1007.5,17.46,93.8,6.46,16.47,306,0,0,22.11,4.29,
2017-01-11 01:00:00,0,1,1007.6,16.96,95.3,6.46,16.23,306,0,0.5,21.89,4.29,
2017-01-11 01:30:00,0,1,1007.4,17.01,96.1,6.59,16.41,340,0,1,21.75,4.29,
2017-01-11 02:00:00,0,1,1007.1,17.34,95.4,6.72,16.62,1,0,1,21.63,4.29,
2017-01-11 02:30:00,0,1,1006.9,18.01,90.2,6.59,16.4,24,0,1,21.53,4.29,
2017-01-11 03:00:00,0,1,1006.8,17.77,88.7,6.72,15.9,24,0,0.5,21.41,4.4,
2017-01-11 03:30:00,0,1,1006.6,17.18,92,6.72,15.89,24,0,0.5,21.29,4.42,
2017-01-11 04:00:00,0,1,1006.6,17.53,90.8,6.72,16.03,24,0,0.5,21.17,4.42,
2017-01-11 04:30:00,0,1,1006.5,17.89,90.2,6.85,16.28,28,0,1,21.17,4.4,
2017-01-11 05:00:00,0,1,1006.6,16.63,94.7,6.72,15.8,59,0,0.5,21.15,4.41,
2017-01-11 05:30:00,0,1,1007.3,17.27,90.6,6.72,15.74,59,0,1,21.13,4.41,
2017-01-11 06:00:00,0,1,1007.2,17.51,88.4,6.85,15.59,59,0,1.5,21.06,4.42,
2017-01-11 06:30:00,0,1,1007.8,16.53,92.2,6.72,15.28,76,0,1,20.96,4.42,
2017-01-11 07:00:00,0,56,1007.7,17.46,88.2,6.85,15.51,70,0,1.5,20.89,4.42,
2017-01-11 07:30:00,0,109,1008.5,17.84,88.4,6.98,15.92,70,0,1.5,20.89,4.4,
2017-01-11 08:00:00,0,191,1008.5,19.34,81.8,6.98,16.17,72,0,0.5,21.01,4.41,
2017-01-11 08:30:00,0,399,1008.7,19.58,83.5,6.98,16.73,59,0,1.5,21.25,4.41,
2017-01-11 09:00:00,0,466,1008.6,21.01,79.6,7.24,17.37,354,0,2,21.58,4.41,
2017-01-11 09:30:00,0,876,1009,22.39,71.4,7.37,16.99,319,0.5,2.5,22.15,4.44,
2017-01-11 10:00:00,0,996,1008.3,23.83,69.9,7.5,18.03,274,0,2,22.75,4.41,
2017-01-11 10:30:00,0,1146,1008,24.34,68.1,7.37,18.1,222,0.5,2.5,23.3,4.41,
2017-01-11 11:00:00,0,1256,1007,24.9,64.3,7.37,17.71,220,0.5,2.5,23.91,4.4,
2017-01-11 11:30:00,0,1339,1006.8,25.38,61.7,7.11,17.52,226,0.5,3,24.41,4.41,
2017-01-11 12:00:00,0,1386,1006,26.7,58.8,6.98,17.99,237,0.5,3.5,24.8,4.41,
