日期時間,土壤溫度01 (°C),土壤濕度01 (%),土壤濕度02 (%),土壤濕度03 (%),土壤濕度04 (%),土壤濕度05 (%),土壤濕度06 (%),土壤濕度07 (%),土壤濕度08 (%),土壤酸鹼值 (pH),電力 (V)
2017-01-05 20:30:00,23.26,3.97,24.89,16.92,14.3,20.32,14.96,-888.88,10.25,6.25,4.27,
2017-01-05 21:00:00,23.02,3.97,24.89,16.92,14.43,20.45,14.96,-888.88,10.25,6.27,4.27,
2017-01-05 21:30:00,22.75,3.97,24.37,16.79,14.3,20.32,14.96,-888.88,10.25,6.28,4.27,
2017-01-05 22:00:00,22.56,3.97,24.24,16.79,14.3,20.32,14.96,-888.88,10.25,6.29,4.27,
2017-01-05 22:30:00,22.32,3.97,24.11,16.79,14.3,20.32,14.96,-888.88,10.25,6.31,4.26,
2017-01-05 23:00:00,22.08,3.97,24.11,16.79,14.3,20.32,14.83,-888.88,10.25,6.32,4.26,
2017-01-05 23:30:00,21.82,3.97,24.11,16.79,14.3,20.32,14.83,-888.88,10.25,6.34,4.26,
2017-01-06 00:00:00,21.68,3.97,24.11,16.79,14.3,20.19,14.83,-888.88,10.25,6.34,4.26,
2017-01-06 00:30:00,21.49,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.35,4.25,
2017-01-06 01:00:00,21.32,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.36,4.25,
2017-01-06 01:30:00,21.13,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.37,4.25,
2017-01-06 02:00:00,20.96,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.38,4.24,
2017-01-06 02:30:00,20.79,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.38,6.38,4.24,
2017-01-06 03:00:00,20.72,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.38,4.24,
2017-01-06 03:30:00,20.67,3.97,23.98,16.79,14.3,20.32,14.83,-888.88,10.25,6.37,4.23,
2017-01-06 04:00:00,20.7,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.36,4.23,
2017-01-06 04:30:00,20.67,3.97,23.98,16.79,14.3,20.19,14.83,-888.88,10.38,6.36,4.23,
2017-01-06 05:00:00,20.65,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.36,4.22,
2017-01-06 05:30:00,20.65,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.36,4.22,
2017-01-06 06:00:00,20.63,3.97,23.98,16.53,14.3,20.19,14.83,-888.88,10.25,6.36,4.22,
2017-01-06 06:30:00,20.6,3.84,23.98,16.66,14.3,20.19,14.83,-888.88,10.38,6.36,4.22,
2017-01-06 07:00:00,20.36,3.97,23.98,16.66,14.3,20.06,14.83,-888.88,10.25,6.4,4.22,
2017-01-06 07:30:00,20.13,3.97,23.98,16.53,14.3,20.19,14.83,-888.88,10.25,6.41,4.22,
2017-01-06 08:00:00,20.03,3.84,23.98,16.66,14.3,20.06,14.83,-888.88,10.38,6.41,4.24,
2017-01-06 08:30:00,20.08,3.97,23.98,16.66,14.3,20.19,14.83,-888.88,10.25,6.38,4.25,
2017-01-06 09:00:00,20.25,3.97,30.25,16.66,14.69,23.98,14.96,-888.88,10.51,6.35,4.26,
2017-01-06 09:30:00,20.48,3.97,29.99,16.79,14.83,23.32,14.96,-888.88,10.51,6.32,4.27,
2017-01-06 10:00:00,20.77,4.11,29.47,16.79,14.83,22.8,14.96,-888.88,10.64,6.31,4.29,
2017-01-06 11:30:00,23.16,4.37,28.55,17.05,14.69,22.02,15.22,-888.88,10.64,6.33,4.34,
2017-01-06 12:00:00,24.56,4.5,28.29,17.05,14.83,21.75,15.22,-888.88,10.51,6.28,4.37,
2017-01-06 12:30:00,25.53,4.5,27.77,17.18,14.69,21.62,15.22,-888.88,10.51,6.07,4.4,
2017-01-06 13:00:00,26.35,4.5,27.64,17.18,14.69,21.49,15.35,-888.88,10.38,5.98,4.42,
2017-01-06 13:30:00,27.04,4.37,27.25,17.18,14.56,21.36,15.22,-888.88,10.38,5.91,4.42,
2017-01-06 14:00:00,27.92,4.37,27.11,17.18,14.69,21.23,15.22,-888.88,10.38,5.84,4.43,
2017-01-06 14:30:00,27.95,4.37,26.85,17.18,14.56,21.1,15.22,-888.88,10.38,5.92,4.41,
2017-01-06 15:00:00,27.7,4.37,26.59,17.05,14.56,20.97,15.09,-888.88,10.25,5.98,4.38,
2017-01-06 15:30:00,27.06,4.11,26.46,17.05,14.43,20.97,15.09,-888.88,10.25,6.05,4.34,
2017-01-06 16:00:00,26.26,4.11,26.33,16.92,14.43,20.84,14.96,-888.88,10.25,6.11,4.32,
2017-01-06 16:30:00,25.77,4.11,26.07,16.79,14.43,20.84,14.96,-888.88,10.25,6.15,4.31,
2017-01-06 17:00:00,25.36,3.97,26.07,16.79,14.43,20.84,14.83,-888.88,10.25,6.17,4.3,
2017-01-06 17:30:00,25.04,3.97,25.94,16.79,14.43,20.71,14.83,-888.88,10.12,6.2,4.29,
2017-01-06 18:00:00,24.63,4.11,25.81,16.79,14.3,22.02,14.83,-888.88,9.99,6.23,4.28,
2017-01-06 18:30:00,24.12,3.97,25.81,16.79,14.3,21.75,14.69,-888.88,10.12,6.28,4.28,
2017-01-06 19:00:00,23.62,3.97,25.68,16.79,14.3,21.49,14.83,-888.88,9.99,6.32,4.28,
2017-01-06 19:30:00,23.14,3.97,25.55,16.66,14.3,21.75,14.56,-888.88,9.99,6.36,4.27,
2017-01-06 20:00:00,22.68,3.84,25.42,16.53,14.3,21.49,14.69,-888.88,10.12,6.39,4.27,
2017-01-06 20:30:00,22.37,3.84,25.42,16.66,14.3,21.62,14.56,-888.88,10.12,6.39,4.27,
2017-01-06 21:00:00,22.15,3.84,25.42,16.66,14.17,21.62,14.69,-888.88,9.99,6.38,4.26,
2017-01-06 21:30:00,21.94,3.84,25.42,16.53,14.17,21.62,14.56,-888.88,10.12,6.4,4.26,
2017-01-06 22:00:00,21.7,3.84,25.42,16.66,14.17,21.49,14.56,-888.88,10.12,6.4,4.26,
2017-01-06 22:30:00,21.51,3.84,25.28,16.53,14.3,21.1,14.56,-888.88,10.12,6.4,4.25,
2017-01-06 23:00:00,21.29,3.84,25.28,16.53,14.17,21.1,14.56,-888.88,10.12,6.42,4.25,
2017-01-06 23:30:00,21.06,3.84,25.28,16.39,14.17,21.1,14.56,-888.88,10.12,6.44,4.25,
2017-01-07 00:00:00,20.77,3.84,25.28,16.53,14.17,21.1,14.43,-888.88,10.12,6.45,4.24,
2017-01-07 00:30:00,20.51,3.84,25.15,16.53,14.17,21.1,14.43,-888.88,10.12,6.47,4.24,
2017-01-07 01:00:00,20.25,3.97,25.15,16.53,14.17,20.97,14.43,-888.88,10.12,6.48,4.24,
2017-01-07 01:30:00,20.06,3.97,25.15,16.39,14.17,20.97,14.43,-888.88,10.12,6.48,4.23,
2017-01-07 02:00:00,19.98,3.84,25.02,16.39,14.17,21.1,14.43,-888.88,10.12,6.46,4.22,
2017-01-07 02:30:00,19.84,3.84,25.02,16.39,14.17,20.97,14.43,-888.88,10.12,6.47,4.22,
2017-01-07 03:00:00,19.63,3.84,25.02,16.39,14.17,20.84,14.43,-888.88,10.12,6.49,4.22,
2017-01-07 03:30:00,19.41,3.84,25.02,16.39,14.17,20.84,14.43,-888.88,10.12,6.5,4.21,
2017-01-07 04:00:00,19.22,3.97,24.89,16.39,14.17,21.23,14.43,-888.88,10.12,6.51,4.21,
2017-01-07 04:30:00,19.03,3.97,24.89,16.26,14.17,21.23,14.43,-888.88,10.12,6.52,4.21,
2017-01-07 05:00:00,18.87,3.97,24.76,16.26,14.17,21.62,14.43,-888.88,10.12,6.52,4.21,
2017-01-07 05:30:00,18.77,3.97,24.89,16.39,14.17,21.62,14.43,-888.88,10.12,6.51,4.21,
2017-01-07 06:00:00,18.75,3.84,24.76,16.39,14.17,21.75,14.43,-888.88,10.12,6.5,4.21,
2017-01-07 06:30:00,18.75,3.84,24.76,16.39,14.17,22.15,14.43,-888.88,10.12,6.49,4.21,
2017-01-07 07:00:00,18.75,3.84,24.89,16.39,14.17,22.28,14.43,-888.88,10.12,6.48,4.21,
2017-01-07 07:30:00,18.75,3.84,24.76,16.39,14.17,22.41,14.43,-888.88,10.12,6.48,4.21,
2017-01-07 08:00:00,18.72,3.84,24.76,16.39,14.17,22.28,14.43,-888.88,10.12,6.48,4.22,
2017-01-07 08:30:00,18.79,3.84,24.76,16.39,14.17,22.28,14.43,-888.88,10.12,6.44,4.24,
2017-01-07 09:00:00,19.08,3.84,24.89,16.53,14.17,22.28,14.56,-888.88,10.12,6.39,4.26,
2017-01-07 09:30:00,19.58,3.97,24.76,16.53,14.3,22.28,14.56,-888.88,10.12,6.35,4.3,
2017-01-07 10:00:00,20.01,3.97,24.76,16.66,14.3,22.28,14.69,-888.88,10.12,6.33,4.31,
2017-01-07 10:30:00,20.51,4.11,24.63,16.66,14.3,22.28,14.69,-888.88,10.12,6.31,4.32,
2017-01-07 11:00:00,21.27,4.24,24.63,16.79,14.3,22.28,14.83,-888.88,10.12,6.3,4.33,
2017-01-07 11:30:00,22.7,4.24,24.5,16.79,14.3,22.15,14.83,-888.88,9.99,6.34,4.34,
2017-01-07 12:00:00,24.68,4.24,24.5,16.92,14.3,22.15,15.09,-888.88,9.86,6.23,4.37,
2017-01-07 12:30:00,26.38,4.24,24.37,16.92,14.3,21.89,15.09,-888.88,9.86,5.94,4.41,
2017-01-07 13:00:00,26.6,4.11,24.24,16.92,14.17,21.75,14.96,-888.88,9.99,5.98,4.37,
2017-01-07 13:30:00,26.65,4.11,24.11,16.92,14.17,21.75,14.96,-888.88,9.86,5.97,4.4,
2017-01-07 14:00:00,26.89,4.11,24.11,16.92,14.17,21.62,14.96,-888.88,9.86,5.94,4.42,
2017-01-07 14:30:00,27.58,4.24,23.98,16.92,14.17,21.62,14.96,-888.88,9.86,5.85,4.43,
2017-01-07 15:00:00,27.41,4.11,23.98,16.92,14.04,21.49,14.83,-888.88,9.86,5.9,4.43,
2017-01-07 15:30:00,27.92,4.11,23.85,16.92,14.04,21.49,14.96,-888.88,9.73,5.89,4.43,
2017-01-07 16:00:00,28.32,4.11,23.72,16.92,14.04,21.36,14.83,-888.88,9.73,5.88,4.44,
2017-01-07 16:30:00,27.85,3.97,44.5,16.92,25.28,39.8,14.83,-888.88,14.3,6.06,4.44,
2017-01-07 17:00:00,27.04,3.84,38.36,16.79,28.42,34.17,14.83,-888.88,19.4,6.17,4.38,
2017-01-07 17:30:00,26.18,3.84,37.18,16.79,27.64,33,14.69,-888.88,19.53,6.24,4.31,
2017-01-07 18:00:00,25.4,3.84,36.66,16.66,27.25,32.61,14.69,-888.88,19.53,6.28,4.3,
2017-01-07 18:30:00,24.73,3.84,36.27,16.66,26.85,32.21,14.69,-888.88,19.4,6.32,4.29,
2017-01-07 19:00:00,24.1,3.84,35.87,16.53,26.59,31.95,14.56,-888.88,19.4,6.35,4.28,
2017-01-07 19:30:00,23.57,3.71,35.61,16.66,26.33,31.56,14.43,-888.88,19.27,6.36,4.28,
2017-01-07 20:00:00,23.11,3.71,35.48,16.66,26.2,31.56,14.43,-888.88,19.27,6.38,4.28,
2017-01-07 20:30:00,22.68,3.71,35.22,16.53,26.07,31.43,14.43,-888.88,19.14,6.4,4.27,
2017-01-07 21:00:00,22.32,3.58,35.09,16.53,25.94,31.3,14.43,-888.88,19.14,6.4,4.27,
2017-01-07 21:30:00,21.99,3.58,34.96,16.53,25.68,31.04,14.3,-888.88,19.14,6.41,4.27,
2017-01-07 22:00:00,21.7,3.71,34.83,16.39,25.68,31.04,14.3,-888.88,19.01,6.42,4.27,
2017-01-07 22:30:00,21.49,3.71,34.7,16.39,25.55,30.91,14.3,-888.88,19.01,6.41,4.26,
2017-01-07 23:00:00,21.39,3.71,34.7,16.39,25.42,30.78,14.3,-888.88,18.88,6.4,4.26,
2017-01-07 23:30:00,21.32,3.71,34.57,16.39,25.28,30.78,14.3,-888.88,18.88,6.39,4.26,
2017-01-08 00:00:00,21.2,3.58,34.57,16.39,25.15,30.78,14.3,-888.88,18.75,6.4,4.26,
2017-01-08 00:30:00,21.08,3.71,34.44,16.39,25.15,30.64,14.3,-888.88,18.75,6.4,4.26,
2017-01-08 01:00:00,21.01,3.58,34.44,16.39,25.02,30.51,14.3,-888.88,18.62,6.39,4.25,
2017-01-08 01:30:00,20.96,3.58,34.31,16.39,24.89,30.51,14.43,-888.88,18.62,6.39,4.25,
2017-01-08 02:00:00,20.91,3.58,34.31,16.39,24.76,30.51,14.3,-888.88,18.62,6.4,4.25,
2017-01-08 02:30:00,20.84,3.58,34.17,16.39,24.76,30.38,14.3,-888.88,18.49,6.4,4.25,
2017-01-08 03:00:00,20.79,3.58,34.17,16.39,24.63,30.38,14.3,-888.88,18.49,6.4,4.25,
2017-01-08 03:30:00,20.77,3.58,34.17,16.39,24.63,30.25,14.43,-888.88,18.49,6.4,4.24,
2017-01-08 04:00:00,20.72,3.58,34.17,16.39,24.5,30.25,14.43,-888.88,18.49,6.4,4.24,
2017-01-08 04:30:00,20.7,3.58,34.04,16.39,24.5,30.25,14.43,-888.88,18.36,6.4,4.24,
2017-01-08 05:00:00,20.67,3.58,34.04,16.39,24.37,30.12,14.43,-888.88,18.36,6.4,4.23,
2017-01-08 05:30:00,20.63,3.71,34.17,16.39,24.37,30.25,14.3,-888.88,18.22,6.41,4.23,
2017-01-08 06:00:00,20.41,3.58,34.31,16.39,24.24,30.12,14.3,-888.88,18.36,6.44,4.23,
2017-01-08 06:30:00,20.1,3.58,34.31,16.26,24.24,29.99,14.3,-888.88,18.36,6.47,4.22,
2017-01-08 07:00:00,19.84,3.58,33.52,16.26,23.98,29.86,12.47,-888.88,18.22,6.49,4.22,
2017-01-08 07:30:00,19.7,3.58,33.39,16.26,23.85,29.86,12.47,-888.88,18.09,6.49,4.23,
2017-01-08 08:00:00,19.63,3.58,33.39,16.26,23.98,29.73,12.47,-888.88,18.09,6.47,4.23,
2017-01-08 08:30:00,19.7,3.71,33.52,16.26,23.85,29.73,12.6,-888.88,18.09,6.43,4.24,
2017-01-08 09:00:00,19.91,3.71,33.39,16.39,23.85,29.6,12.6,-888.88,17.96,6.39,4.26,
2017-01-08 09:30:00,20.2,3.84,33.26,16.39,23.72,29.47,12.73,-888.88,17.7,6.36,4.26,
2017-01-08 10:00:00,20.51,3.97,33.26,16.53,23.45,29.47,12.73,-888.88,17.44,6.34,4.28,
2017-01-08 10:30:00,20.96,4.11,33.13,16.53,23.32,29.34,12.73,-888.88,17.18,6.33,4.28,
2017-01-08 11:00:00,21.68,4.24,33.13,16.66,23.06,29.21,12.86,-888.88,16.79,6.34,4.3,
2017-01-08 11:30:00,22.85,4.37,33,17.18,22.8,28.95,13.13,-888.88,16.53,6.26,4.3,
2017-01-08 12:00:00,24.41,4.37,32.87,17.44,22.54,28.68,13.13,-888.88,16.13,6.11,4.32,
2017-01-08 12:30:00,25.89,4.37,37.18,17.44,23.06,31.04,13.26,-888.88,16.66,5.99,4.41,
2017-01-08 13:00:00,27.06,4.37,38.23,17.44,23.45,31.82,13.26,-888.88,16.53,6.03,4.42,
2017-01-08 13:30:00,28.15,4.24,37.57,17.44,23.19,31.95,13.39,-888.88,16.26,5.94,4.42,
2017-01-08 14:00:00,29.04,3.97,36.92,17.44,23.06,31.82,13.26,-888.88,16.13,5.93,4.43,
2017-01-08 14:30:00,29.61,4.11,36.4,17.44,22.67,31.56,13.26,-888.88,16,5.92,4.43,
2017-01-08 15:00:00,30.12,3.97,36.01,17.31,22.41,31.3,13.13,-888.88,15.87,5.92,4.44,
2017-01-08 15:30:00,30.47,3.97,35.87,17.31,22.15,31.04,13,-888.88,15.74,5.91,4.44,
2017-01-08 16:00:00,30.55,3.84,35.48,17.31,22.02,30.91,13,-888.88,15.61,5.93,4.4,
2017-01-08 16:30:00,30.14,3.97,34.96,17.18,21.89,30.78,12.86,-888.88,15.48,5.97,4.43,
2017-01-08 17:00:00,29.44,3.84,34.7,17.05,21.75,30.51,12.86,-888.88,15.48,6.06,4.39,
2017-01-08 17:30:00,28.57,3.71,34.44,17.05,21.62,30.51,12.86,-888.88,15.48,6.12,4.32,
2017-01-08 18:00:00,27.6,3.71,34.44,16.92,21.62,30.38,12.73,-888.88,15.48,6.17,4.3,
2017-01-08 18:30:00,26.82,3.71,34.31,16.92,21.49,30.38,12.73,-888.88,15.48,6.19,4.29,
2017-01-08 19:00:00,26.16,3.71,34.17,16.92,21.49,30.25,12.6,-888.88,15.35,6.22,4.28,
2017-01-08 19:30:00,25.5,3.71,34.04,16.79,21.49,30.25,12.6,-888.88,15.35,6.25,4.28,
2017-01-08 20:00:00,24.92,3.71,33.91,16.79,21.23,30.25,12.6,-888.88,15.35,6.27,4.28,
2017-01-08 20:30:00,24.44,3.58,33.91,16.79,21.23,30.12,12.6,-888.88,15.35,6.28,4.27,
2017-01-08 21:00:00,23.98,3.58,33.78,16.66,21.23,30.12,12.6,-888.88,15.35,6.3,4.27,
2017-01-08 21:30:00,23.62,3.58,33.78,16.66,21.23,30.12,12.6,-888.88,15.35,6.3,4.27,
2017-01-08 22:00:00,23.26,3.58,33.65,16.66,21.1,29.99,12.6,-888.88,15.35,6.31,4.27,
2017-01-08 22:30:00,22.92,3.45,33.65,16.66,21.1,29.99,12.47,-888.88,15.22,6.32,4.27,
2017-01-08 23:00:00,22.56,3.45,33.65,16.53,21.1,29.86,12.47,-888.88,15.22,6.34,4.26,
2017-01-08 23:30:00,22.23,3.45,33.52,16.53,20.97,29.99,12.47,-888.88,15.22,6.35,4.26,
2017-01-09 00:00:00,22.13,3.45,33.65,16.53,20.97,29.86,12.47,-888.88,15.22,6.32,4.26,
2017-01-09 00:30:00,22.11,3.58,33.65,16.53,21.1,29.86,12.47,-888.88,15.09,6.31,4.26,
2017-01-09 01:00:00,22.06,3.58,33.91,16.53,20.97,29.86,12.47,-888.88,15.09,6.31,4.26,
2017-01-09 01:30:00,21.89,3.45,34.04,16.53,20.84,29.86,12.47,-888.88,15.09,6.33,4.26,
2017-01-09 02:00:00,21.6,3.45,33.78,16.53,20.84,29.73,12.47,-888.88,15.09,6.35,4.25,
2017-01-09 02:30:00,21.29,3.45,33.91,16.53,20.84,29.73,12.34,-888.88,15.09,6.37,4.25,
2017-01-09 03:00:00,21.06,3.58,33.91,16.39,20.71,29.6,12.34,-888.88,15.09,6.37,4.25,
2017-01-09 03:30:00,20.82,3.45,34.83,16.39,20.71,29.73,12.34,-888.88,15.09,6.38,4.25,
2017-01-09 04:00:00,20.58,3.45,35.09,16.39,20.71,29.6,12.34,-888.88,15.09,6.39,4.24,
2017-01-09 04:30:00,20.34,3.58,35.09,16.39,20.71,29.6,12.34,-888.88,14.96,6.39,4.24,
2017-01-09 05:00:00,20.13,3.58,35.09,16.26,20.58,29.47,12.34,-888.88,14.96,6.4,4.24,
2017-01-09 05:30:00,19.89,6.98,34.96,16.53,20.58,29.47,12.86,-888.88,14.96,6.41,4.23,
2017-01-09 06:00:00,19.63,5.54,42.54,16.39,30.51,35.87,14.43,-888.88,17.7,6.31,4.23,
2017-01-09 06:30:00,19.46,5.28,40.97,16.39,29.47,34.44,14.3,-888.88,17.57,6.32,4.23,
2017-01-09 07:00:00,19.27,5.28,40.32,16.39,28.81,33.78,14.04,-888.88,17.57,6.34,4.23,
2017-01-09 07:30:00,19.13,5.15,39.93,16.39,28.55,33.52,13.91,-888.88,17.57,6.35,4.23,
2017-01-09 08:00:00,19.13,5.15,39.67,16.39,28.29,33.26,13.91,-888.88,17.7,6.34,4.25,
2017-01-09 08:30:00,19.25,5.15,39.4,16.53,28.16,33,14.04,-888.88,17.7,6.33,4.26,
2017-01-09 09:00:00,19.44,5.15,39.27,16.53,28.03,32.87,13.91,-888.88,17.7,6.31,4.29,
2017-01-09 09:30:00,19.72,5.15,39.14,16.66,27.9,32.61,13.91,-888.88,17.57,6.29,4.31,
2017-01-09 10:00:00,20.13,5.15,39.01,16.66,27.64,32.48,13.91,-888.88,17.44,6.28,4.35,
2017-01-09 10:30:00,20.63,5.15,38.75,16.79,27.51,32.21,13.91,-888.88,17.31,6.28,4.36,
2017-01-09 11:00:00,21.41,5.15,38.49,16.92,27.25,32.08,13.91,-888.88,17.18,6.3,4.38,
2017-01-09 11:30:00,22.39,5.28,38.36,16.92,26.98,31.82,14.04,-888.88,16.92,6.35,4.39,
2017-01-09 12:00:00,23.76,5.28,38.23,17.05,26.59,31.56,14.04,-888.88,16.79,6.21,4.42,
2017-01-09 12:30:00,25.02,5.28,37.97,17.18,26.2,31.3,14.04,-888.88,16.39,6.1,4.42,
2017-01-09 13:00:00,26.26,5.28,37.7,17.18,25.94,31.04,14.04,-888.88,16.26,6.01,4.43,
2017-01-09 13:30:00,26.48,5.02,37.57,17.05,25.55,30.91,14.04,-888.88,16.13,6.02,4.42,
2017-01-09 14:00:00,26.48,5.02,37.31,17.05,25.42,30.78,14.04,-888.88,15.87,6.03,4.44,
2017-01-09 14:30:00,26.96,5.15,37.18,17.18,25.02,30.51,13.91,-888.88,15.74,6,4.44,
2017-01-09 15:00:00,27.63,5.15,37.05,17.18,24.63,30.38,13.91,-888.88,15.48,5.96,4.43,
2017-01-09 15:30:00,27.7,4.89,36.79,17.18,24.37,30.12,13.91,-888.88,15.35,5.97,4.44,
2017-01-09 16:00:00,27.41,4.89,36.66,17.18,24.24,30.12,13.91,-888.88,15.22,6.02,4.38,
2017-01-09 16:30:00,26.84,4.76,36.53,17.05,23.98,29.86,13.78,-888.88,15.22,6.09,4.33,
2017-01-09 17:00:00,26.16,4.63,36.53,17.05,23.85,29.86,13.65,-888.88,15.22,6.16,4.31,
2017-01-09 17:30:00,25.55,4.63,36.4,16.92,23.72,29.73,13.65,-888.88,15.22,6.21,4.3,
2017-01-09 18:00:00,25.02,4.63,36.27,16.92,23.59,29.73,13.65,-888.88,15.09,6.25,4.29,
2017-01-09 18:30:00,24.58,4.63,36.27,16.92,23.45,29.73,13.65,-888.88,15.09,6.26,4.28,
2017-01-09 19:00:00,24.22,4.63,36.14,16.79,23.45,29.73,13.65,-888.88,14.96,6.27,4.28,
2017-01-09 19:30:00,23.88,4.5,36.01,16.92,23.45,29.6,13.65,-888.88,14.96,6.28,4.28,
2017-01-09 20:00:00,23.59,4.5,36.01,16.79,23.32,29.6,13.52,-888.88,14.96,6.3,4.28,
2017-01-09 20:30:00,23.33,4.5,35.87,16.79,23.32,29.6,13.52,-888.88,14.96,6.31,4.27,
2017-01-09 21:00:00,23.09,4.5,35.87,16.79,23.19,29.6,13.52,-888.88,14.96,6.31,4.27,
2017-01-09 21:30:00,22.87,4.37,35.87,16.66,23.06,29.47,13.52,-888.88,14.96,6.32,4.27,
2017-01-09 22:00:00,22.51,4.37,35.74,16.79,23.06,29.47,13.52,-888.88,14.83,6.36,4.27,
2017-01-09 22:30:00,22.13,4.37,35.74,16.66,22.93,29.47,13.39,-888.88,14.83,6.39,4.27,
2017-01-09 23:00:00,21.75,4.37,35.61,16.53,22.8,29.34,13.39,-888.88,14.83,6.4,4.26,
2017-01-09 23:30:00,21.39,4.37,35.61,16.66,22.8,29.34,13.39,-888.88,14.83,6.42,4.26,
2017-01-10 00:00:00,21.03,4.37,35.48,16.53,22.67,29.34,13.39,-888.88,14.83,6.44,4.26,
2017-01-10 00:30:00,20.7,4.37,35.48,16.53,22.54,29.34,13.39,-888.88,14.83,6.45,4.25,
2017-01-10 01:00:00,20.41,4.37,35.35,16.53,22.54,29.34,13.39,-888.88,14.69,6.44,4.25,
2017-01-10 01:30:00,20.17,4.37,35.35,16.53,22.41,29.21,13.39,-888.88,14.83,6.44,4.25,
2017-01-10 02:00:00,20.13,4.5,35.35,16.39,22.41,29.21,13.39,-888.88,15.87,6.42,4.24,
2017-01-10 02:30:00,19.96,4.37,35.22,16.53,22.28,29.21,13.39,-888.88,16.26,6.43,4.24,
2017-01-10 03:00:00,19.77,4.5,35.22,16.39,22.28,29.21,13.39,-888.88,16.92,6.44,4.24,
2017-01-10 03:30:00,19.65,4.37,35.22,16.53,22.28,29.08,13.39,-888.88,15.35,6.44,4.24,
2017-01-10 04:00:00,19.51,4.5,35.09,16.53,22.15,29.21,13.39,-888.88,15.09,6.44,4.23,
2017-01-10 04:30:00,19.37,4.37,35.22,16.53,22.15,29.08,13.39,-888.88,14.96,6.45,4.23,
2017-01-10 05:00:00,19.34,4.37,35.09,16.53,22.15,29.08,13.52,-888.88,14.96,6.43,4.22,
2017-01-10 05:30:00,19.25,4.37,35.09,16.53,22.15,29.08,13.52,-888.88,14.83,6.44,4.22,
2017-01-10 06:00:00,19.06,4.37,34.96,16.39,22.02,28.95,13.65,-888.88,14.83,6.46,4.22,
2017-01-10 06:30:00,18.79,4.37,34.96,16.26,21.89,28.95,13.52,-888.88,14.83,6.48,4.21,
2017-01-10 07:00:00,18.58,4.5,34.96,16.26,21.89,28.95,13.52,-888.88,14.69,6.49,4.21,
2017-01-10 07:30:00,18.46,4.37,34.96,16.39,21.89,28.95,13.52,-888.88,14.69,6.48,4.23,
2017-01-10 08:00:00,18.51,4.5,34.96,16.53,21.89,28.81,13.52,-888.88,14.69,6.45,4.25,
2017-01-10 08:30:00,18.63,4.37,34.83,16.53,21.75,28.81,13.65,-888.88,14.56,6.42,4.26,
2017-01-10 09:00:00,18.87,4.37,34.96,16.53,21.75,28.95,13.65,-888.88,14.56,6.39,4.3,
2017-01-10 09:30:00,19.17,4.5,34.96,16.53,21.75,28.95,13.65,-888.88,14.43,6.36,4.32,
2017-01-10 10:00:00,19.51,4.5,34.96,16.66,21.62,28.68,13.65,-888.88,14.3,6.35,4.36,
2017-01-10 10:30:00,19.94,4.5,34.96,16.79,21.62,28.68,13.78,-888.88,14.17,6.32,4.36,
2017-01-10 11:00:00,20.56,4.63,34.83,16.92,21.36,28.55,13.65,-888.88,14.04,6.37,4.39,
2017-01-10 11:30:00,21.58,4.63,34.7,16.92,21.23,28.42,13.65,-888.88,13.78,6.3,4.42,
2017-01-10 12:00:00,22.51,4.63,34.7,16.92,20.97,28.29,13.65,-888.88,13.65,6.21,4.42,
2017-01-10 12:30:00,23.57,4.63,34.57,17.05,20.84,28.03,13.65,-888.88,13.52,6.15,4.43,
2017-01-10 13:00:00,24.24,4.76,34.57,17.05,20.71,28.03,13.52,-888.88,13.39,6.13,4.43,
2017-01-10 13:30:00,25.55,4.76,34.44,17.05,20.45,27.77,13.65,-888.88,13.13,6.04,4.43,
2017-01-10 14:00:00,26.28,4.63,34.31,17.05,20.19,27.64,13.52,-888.88,13,6,4.44,
2017-01-10 14:30:00,26.45,4.63,34.17,17.05,20.06,27.51,13.52,-888.88,12.86,6.02,4.44,
2017-01-10 15:00:00,26.82,4.63,34.04,17.05,19.92,27.51,13.52,-888.88,12.73,6.02,4.41,
2017-01-10 15:30:00,27.04,4.63,33.91,17.05,19.79,27.38,13.39,-888.88,12.6,6.02,4.42,
2017-01-10 16:00:00,26.74,4.5,33.78,16.92,19.66,27.25,13.39,-888.88,12.6,6.07,4.4,
2017-01-10 16:30:00,26.26,4.5,33.78,16.92,19.53,27.11,13.39,-888.88,12.47,6.12,4.44,
2017-01-10 17:00:00,25.72,4.37,33.65,16.92,19.4,27.11,13.39,-888.88,12.6,6.18,4.37,
2017-01-10 17:30:00,25.04,4.37,33.52,16.79,19.4,26.98,13.26,-888.88,12.34,6.24,4.31,
2017-01-10 18:00:00,24.36,4.24,33.52,16.79,19.27,26.98,13.26,-888.88,12.34,6.29,4.3,
2017-01-10 18:30:00,23.83,4.24,33.39,16.79,19.27,26.98,13.26,-888.88,12.34,6.31,4.29,
