,Date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
345,2016/1/15 10:00,1002.7,,18.2,,80,1.3,114,,,0,,,,
346,2016/1/15 11:00,1002.5,,18,,89,0.9,25,,,0,,,,
347,2016/1/15 12:00,1001.9,,17.9,,76,1,73,,,0,,,,
348,2016/1/15 13:00,1001.1,,16.8,,80,2.7,100,,,0,,,,
349,2016/1/15 14:00,1000.6,,16.6,,86,2.8,103,,,1,,,,
350,2016/1/15 15:00,1000.6,,16.8,,88,3,97,,,0.5,,,,
351,2016/1/15 16:00,1000.9,,16.9,,91,1.6,85,,,2.5,,,,
352,2016/1/15 17:00,1001.3,,16.9,,94,2.2,107,,,3,,,,
353,2016/1/15 18:00,1000.9,,17.6,,88,1.4,67,,,0,,,,
354,2016/1/15 19:00,1002.3,,16.7,,97,0.2,0,,,1,,,,
355,2016/1/15 20:00,1002.7,,17,,95,0.8,341,,,2.5,,,,
356,2016/1/15 21:00,1003.2,,17.1,,98,1.3,66,,,3,,,,
357,2016/1/15 22:00,1002.6,,17.3,,97,2,112,,,1,,,,
358,2016/1/15 23:00,1003,,16.7,,99,0,0,,,0.5,,,,
359,2016/1/16 00:00,1002.3,,17.1,,99,1.5,95,,,0,,,,
360,2016/1/16 01:00,1001.3,,18.4,,86,1.8,93,,,0,,,,
361,2016/1/16 02:00,1000.4,,18.5,,86,2.6,107,,,0,,,,
362,2016/1/16 03:00,1000.9,,17.2,,95,0.9,272,,,0,,,,
363,2016/1/16 04:00,1000,,19.2,,81,2.5,107,,,0,,,,
364,2016/1/16 05:00,1001.6,,16.9,,94,0.7,308,,,0,,,,
365,2016/1/16 06:00,1001.7,,16.5,,98,1,352,,,0,,,,
366,2016/1/16 07:00,1002.6,,17.3,,98,0.5,300,,,0,,,,
367,2016/1/16 08:00,1002.8,,19.3,,87,0.4,85,,,0,,,,
368,2016/1/16 09:00,1002.6,,24.2,,68,1.2,256,,,0,,,,
369,2016/1/16 10:00,1002.3,,25.1,,63,0.7,220,,,0,,,,
370,2016/1/16 11:00,1001.4,,26.3,,61,1,242,,,0,,,,
371,2016/1/16 12:00,1000.3,,26.8,,56,1.5,283,,,0,,,,
372,2016/1/16 13:00,999.3,,25.9,,58,1.8,312,,,0,,,,
373,2016/1/16 14:00,998.8,,26,,59,1.4,315,,,0,,,,
374,2016/1/16 15:00,998.7,,24.9,,65,0.9,217,,,0,,,,
375,2016/1/16 16:00,999.2,,23.7,,71,1.2,234,,,0,,,,
376,2016/1/16 17:00,999.8,,22.5,,77,0,0,,,0,,,,
377,2016/1/16 18:00,1000.2,,21.5,,78,0.5,338,,,0,,,,
378,2016/1/16 19:00,1000.2,,20.5,,85,0.2,0,,,0,,,,
379,2016/1/16 20:00,1000.1,,20.6,,85,0.4,64,,,0,,,,
380,2016/1/16 21:00,1000.5,,20.2,,90,0,0,,,0,,,,
381,2016/1/16 22:00,999.5,,20.7,,83,1.8,51,,,0,,,,
382,2016/1/16 23:00,998.7,,20.5,,85,1.5,46,,,0,,,,
383,2016/1/17 00:00,997.8,,20.8,,83,1.2,102,,,0,,,,
384,2016/1/17 01:00,997.1,,20.4,,86,0.6,55,,,0,,,,
385,2016/1/17 02:00,996.7,,20.1,,88,0.8,58,,,0,,,,
386,2016/1/17 03:00,996.5,,20.1,,88,1.3,84,,,0,,,,
387,2016/1/17 04:00,995.9,,21.2,,78,1,87,,,0,,,,
388,2016/1/17 05:00,996,,20.4,,84,1.8,48,,,0,,,,
389,2016/1/17 06:00,996.1,,20.6,,84,1.9,91,,,0.5,,,,
390,2016/1/17 07:00,996.3,,20.3,,88,2.4,107,,,1.5,,,,
391,2016/1/17 08:00,996.7,,20.2,,92,1.7,101,,,2.5,,,,
392,2016/1/17 09:00,997.9,,20.5,,97,1.1,72,,,4.5,,,,
393,2016/1/17 10:00,997.7,,21.6,,92,0.5,76,,,0,,,,
394,2016/1/17 11:00,995.9,,23.1,,87,1.2,97,,,0,,,,
395,2016/1/17 12:00,994.3,,22.3,,94,0.8,107,,,1.5,,,,
396,2016/1/17 13:00,995.2,,22.1,,98,0.8,123,,,4,,,,
397,2016/1/17 14:00,994.4,,22.8,,90,0.7,69,,,0,,,,
398,2016/1/17 15:00,995.5,,21.8,,98,0.6,95,,,2,,,,
399,2016/1/17 16:00,994.7,,22.3,,83,1.2,16,,,0,,,,
400,2016/1/17 17:00,996.3,,20.8,,98,1,330,,,0.5,,,,
401,2016/1/17 18:00,997.4,,19.9,,98,0.6,358,,,0,,,,
402,2016/1/17 19:00,997.1,,20.7,,91,1.2,48,,,0,,,,
403,2016/1/17 20:00,997.6,,20.2,,95,1.4,54,,,0,,,,
404,2016/1/17 21:00,997.8,,21.1,,86,1.2,97,,,0,,,,
405,2016/1/17 22:00,997.9,,21.1,,85,2.6,56,,,0,,,,
406,2016/1/17 23:00,998.9,,18.9,,96,0.7,336,,,0,,,,
407,2016/1/18 00:00,998.8,,17.7,,97,0.9,315,,,0,,,,
408,2016/1/18 01:00,998.4,,17.9,,97,0.4,256,,,0.5,,,,
409,2016/1/18 02:00,998.3,,17.4,,98,0.2,0,,,0,,,,
410,2016/1/18 03:00,998.7,,16.9,,98,1.1,300,,,0,,,,
411,2016/1/18 04:00,999.2,,16.6,,98,1.1,317,,,0,,,,
412,2016/1/18 05:00,1000.2,,16.1,,98,0.9,306,,,0,,,,
413,2016/1/18 06:00,1001.1,,15.9,,98,1.3,312,,,0,,,,
414,2016/1/18 07:00,1002,,16.5,,99,1,303,,,0,,,,
415,2016/1/18 08:00,1003,,16.8,,98,0.2,0,,,0,,,,
416,2016/1/18 09:00,1003.1,,18.4,,90,0.2,0,,,0,,,,
417,2016/1/18 10:00,1002.8,,20.3,,82,0.8,289,,,0,,,,
418,2016/1/18 11:00,1001.9,,22.1,,74,1.8,302,,,0,,,,
419,2016/1/18 12:00,1001.3,,20.5,,82,1.5,330,,,0,,,,
420,2016/1/18 13:00,1001,,20.7,,81,0.6,308,,,0,,,,
421,2016/1/18 14:00,1000.8,,22.3,,72,0.6,219,,,0,,,,
422,2016/1/18 15:00,1001.1,,21.6,,74,0.7,250,,,0,,,,
423,2016/1/18 16:00,1001.6,,20.8,,77,0,0,,,0,,,,
424,2016/1/18 17:00,1002.1,,19,,91,1.4,50,,,0,,,,
425,2016/1/18 18:00,1003,,18.2,,83,0,0,,,0,,,,
426,2016/1/18 19:00,1004,,16.3,,94,0.5,196,,,0,,,,
427,2016/1/18 20:00,1004.5,,15.9,,96,0.8,33,,,0,,,,
428,2016/1/18 21:00,1005,,15.2,,97,0.3,316,,,0,,,,
429,2016/1/18 22:00,1004.6,,15.6,,96,0.5,316,,,0,,,,
430,2016/1/18 23:00,1004.9,,15,,98,0.4,96,,,0,,,,
431,2016/1/19 00:00,1005,,15.3,,93,0.8,328,,,0,,,,
432,2016/1/19 01:00,1004.3,,16.4,,81,1.1,61,,,0,,,,
433,2016/1/19 02:00,1004.3,,16.1,,87,1.7,107,,,0,,,,
434,2016/1/19 03:00,1004,,16.4,,83,1.4,53,,,0,,,,
435,2016/1/19 04:00,1004.2,,16.3,,83,1.8,102,,,0,,,,
436,2016/1/19 05:00,1005.3,,16.7,,80,1.5,91,,,0,,,,
437,2016/1/19 06:00,1006.1,,17,,78,1.7,110,,,0,,,,
438,2016/1/19 07:00,1006.6,,16.7,,85,1.2,326,,,0,,,,
439,2016/1/19 08:00,1007.7,,18.2,,83,0.1,0,,,0,,,,
440,2016/1/19 09:00,1007.8,,20.5,,73,0.8,142,,,0,,,,
441,2016/1/19 10:00,1007.2,,21.7,,70,0.7,312,,,0,,,,
442,2016/1/19 11:00,1006.5,,21.4,,67,0.3,243,,,0,,,,
443,2016/1/19 12:00,1005.6,,23.2,,59,0.8,314,,,0,,,,
444,2016/1/19 13:00,1004.6,,24.4,,53,1.6,275,,,0,,,,
445,2016/1/19 14:00,1004.1,,24.4,,53,1,356,,,0,,,,
446,2016/1/19 15:00,1004.5,,23.5,,57,0.9,305,,,0,,,,
447,2016/1/19 16:00,1004.7,,21.7,,69,0.8,333,,,0,,,,
448,2016/1/19 17:00,1005.6,,19.2,,81,0.3,203,,,0,,,,
449,2016/1/19 18:00,1006.6,,18.2,,88,0.3,49,,,0,,,,
450,2016/1/19 19:00,1007.3,,18.4,,86,0.4,354,,,0,,,,
451,2016/1/19 20:00,1007.1,,18.3,,86,1.5,84,,,0,,,,
452,2016/1/19 21:00,1008,,17,,89,0,0,,,0,,,,
453,2016/1/19 22:00,1007.7,,17.2,,92,1.6,98,,,0,,,,
454,2016/1/19 23:00,1007.6,,16.3,,91,1.4,312,,,0,,,,
455,2016/1/20 00:00,1007.9,,15.5,,97,1.6,47,,,0,,,,
456,2016/1/20 01:00,1006.5,,18,,79,1.6,97,,,0,,,,
457,2016/1/20 02:00,1007.2,,16,,96,0.8,56,,,0,,,,
458,2016/1/20 03:00,1006.6,,15.8,,94,1.2,58,,,0,,,,
459,2016/1/20 04:00,1007.3,,15.9,,92,0.6,287,,,0,,,,
460,2016/1/20 05:00,1007.8,,15.3,,96,0.5,30,,,0,,,,
461,2016/1/20 06:00,1007.1,,15.9,,92,1.3,325,,,0,,,,
462,2016/1/20 07:00,1006.5,,15.8,,96,0.9,331,,,0,,,,
463,2016/1/20 08:00,1008.8,,18.8,,83,0.9,253,,,0,,,,
464,2016/1/20 09:00,1008.7,,21.6,,71,1.4,301,,,0,,,,
465,2016/1/20 10:00,1008.1,,24,,66,1.1,276,,,0,,,,
466,2016/1/20 11:00,1007,,23.7,,62,1.2,301,,,0,,,,
467,2016/1/20 12:00,1005.3,,25,,56,0.9,346,,,0,,,,
468,2016/1/20 13:00,1004.4,,25,,57,1.2,274,,,0,,,,
469,2016/1/20 14:00,1003.6,,24.4,,58,1.1,312,,,0,,,,
470,2016/1/20 15:00,1004,,23.1,,64,1,256,,,0,,,,
471,2016/1/20 16:00,1004.5,,21.9,,67,0.9,261,,,0,,,,
472,2016/1/20 17:00,1005.5,,20.8,,77,1.1,204,,,0,,,,
473,2016/1/20 18:00,1006.2,,20.5,,79,0.5,257,,,0,,,,
474,2016/1/20 19:00,1006.3,,19.7,,89,0.7,291,,,0,,,,
475,2016/1/20 20:00,1006.4,,19.3,,86,0.3,285,,,0,,,,
476,2016/1/20 21:00,1006.1,,19.3,,86,1.1,72,,,0,,,,
477,2016/1/20 22:00,1005,,19.6,,81,0,0,,,0,,,,
478,2016/1/20 23:00,1004.7,,19.4,,83,1.2,209,,,0,,,,
479,2016/1/21 00:00,1005.3,,18.7,,88,0.2,0,,,0,,,,
480,2016/1/21 01:00,1004.1,,19.1,,84,0.8,313,,,0,,,,
481,2016/1/21 02:00,1003.6,,19,,86,1.5,85,,,0,,,,
482,2016/1/21 03:00,1002.8,,20,,78,1.2,32,,,0,,,,
483,2016/1/21 04:00,1003.1,,18.2,,91,0.6,34,,,0,,,,
484,2016/1/21 05:00,1003.7,,18.4,,92,0.7,66,,,0,,,,
485,2016/1/21 06:00,1004,,19.5,,83,1.3,31,,,0,,,,
486,2016/1/21 07:00,1004.1,,20.8,,76,1.4,76,,,0,,,,
487,2016/1/21 08:00,1004.2,,22.2,,70,1.8,106,,,0,,,,
488,2016/1/21 09:00,1004.6,,22.9,,76,1.2,321,,,0,,,,
489,2016/1/21 10:00,1004.4,,23.3,,72,1.4,305,,,0,,,,
490,2016/1/21 11:00,1002.9,,26.4,,62,1,52,,,0,,,,
491,2016/1/21 12:00,1002,,26.1,,66,2.1,311,,,0,,,,
492,2016/1/21 13:00,1000.6,,28.6,,60,1.1,283,,,0,,,,
493,2016/1/21 14:00,999.8,,29.2,,56,2.1,322,,,0,,,,
494,2016/1/21 15:00,999.5,,29.7,,56,0.9,298,,,0,,,,
495,2016/1/21 16:00,999.5,,27.1,,66,1,317,,,0,,,,
496,2016/1/21 17:00,1000.3,,24.7,,75,0.3,337,,,0,,,,
497,2016/1/21 18:00,1001.5,,22.5,,81,1.1,337,,,0,,,,
498,2016/1/21 19:00,1002.2,,20.9,,85,0.2,0,,,0,,,,
499,2016/1/21 20:00,1002.6,,19.8,,90,1.3,321,,,0,,,,
500,2016/1/21 21:00,1002.8,,19,,94,0,0,,,0,,,,
501,2016/1/21 22:00,1002.8,,18.1,,96,0.9,230,,,0,,,,
502,2016/1/21 23:00,1002.8,,18.1,,97,0.4,139,,,0,,,,
503,2016/1/22 00:00,1003.3,,18.2,,98,0.9,293,,,0,,,,
504,2016/1/22 01:00,1003.2,,18,,97,0,0,,,0,,,,
505,2016/1/22 02:00,1003,,17.7,,97,1,322,,,0,,,,
506,2016/1/22 03:00,1003,,17.6,,98,1.1,310,,,0,,,,
507,2016/1/22 04:00,1003.2,,17.2,,99,0.6,221,,,0,,,,
508,2016/1/22 05:00,1003.1,,17.1,,99,0.2,0,,,0,,,,
509,2016/1/22 06:00,1003.4,,16.9,,100,0.7,42,,,0,,,,
510,2016/1/22 07:00,1004.3,,19.1,,93,0.2,0,,,0,,,,
511,2016/1/22 08:00,1005.4,,20.6,,85,0.9,266,,,0,,,,
512,2016/1/22 09:00,1005.6,,22.2,,80,0.6,318,,,0,,,,
513,2016/1/22 10:00,1004.6,,23.2,,76,1.1,291,,,0,,,,
514,2016/1/22 11:00,1003.5,,23.9,,73,1,356,,,0,,,,
515,2016/1/22 12:00,1001.6,,26.7,,65,2,243,,,0,,,,
516,2016/1/22 13:00,1001,,25.4,,69,1.4,229,,,0,,,,
517,2016/1/22 14:00,1000.6,,24.5,,71,0.6,186,,,0,,,,
518,2016/1/22 15:00,1001.1,,24.5,,73,0.7,242,,,0,,,,
519,2016/1/22 16:00,1001.3,,23.3,,75,1,335,,,0,,,,
520,2016/1/22 17:00,1001.9,,22.4,,78,1.2,277,,,0,,,,
521,2016/1/22 18:00,1003,,21.7,,80,0.5,32,,,0,,,,
522,2016/1/22 19:00,1003.3,,21.3,,84,0.2,0,,,0,,,,
523,2016/1/22 20:00,1004.2,,20.9,,85,0.4,335,,,0,,,,
524,2016/1/22 21:00,1004.7,,18.9,,93,1.2,311,,,0,,,,
525,2016/1/22 22:00,1004.4,,18.4,,95,1.1,322,,,0,,,,
526,2016/1/22 23:00,1003.5,,19.2,,94,1.4,357,,,0,,,,
527,2016/1/23 00:00,1004.1,,18.7,,97,0.6,187,,,0,,,,
528,2016/1/23 01:00,1004.8,,17.2,,98,1.5,318,,,0,,,,
529,2016/1/23 02:00,1003.1,,18.2,,98,1.8,110,,,0,,,,
530,2016/1/23 03:00,1003.2,,17,,99,0.7,241,,,0,,,,
531,2016/1/23 04:00,1003.2,,16.5,,99,1.6,326,,,0,,,,
532,2016/1/23 05:00,1004.5,,15.7,,99,1,236,,,0.5,,,,
533,2016/1/23 06:00,1005,,15.5,,100,1.3,310,,,1,,,,
534,2016/1/23 07:00,1006,,14.7,,100,1.2,319,,,1.5,,,,
535,2016/1/23 08:00,1007.3,,14.2,,100,1.5,296,,,1,,,,
536,2016/1/23 09:00,1008.1,,13.6,,100,1.1,313,,,1.5,,,,
537,2016/1/23 10:00,1007.8,,13.7,,100,1.2,327,,,0,,,,
538,2016/1/23 11:00,1006.9,,13.7,,100,1,297,,,0,,,,
539,2016/1/23 12:00,1007.1,,14,,100,0.9,259,,,2.5,,,,
540,2016/1/23 13:00,1007,,13.4,,100,1.6,304,,,1.5,,,,
541,2016/1/23 14:00,1006.9,,12.9,,100,0.9,291,,,0,,,,
542,2016/1/23 15:00,1006.9,,13,,100,0.7,315,,,0,,,,
543,2016/1/23 16:00,1008,,12.6,,100,1.6,300,,,0,,,,
544,2016/1/23 17:00,1008.3,,12.7,,100,0.8,153,,,0,,,,
545,2016/1/23 18:00,1009.9,,11.3,,100,1.6,304,,,0.5,,,,
546,2016/1/23 19:00,1010.5,,11.3,,100,0.5,271,,,0,,,,
547,2016/1/23 20:00,1011.1,,11,,100,0.3,23,,,1.5,,,,
548,2016/1/23 21:00,1011.5,,11.2,,100,0.1,0,,,1,,,,
549,2016/1/23 22:00,1011.7,,11.4,,100,0.5,286,,,1.5,,,,
550,2016/1/23 23:00,1012.2,,10,,100,0.9,350,,,1.5,,,,
551,2016/1/24 00:00,1011.6,,9.7,,100,0.5,298,,,0.5,,,,
552,2016/1/24 01:00,1011.5,,9.6,,100,1.5,312,,,0,,,,
553,2016/1/24 02:00,1010.8,,9.2,,100,1.3,320,,,1,,,,
554,2016/1/24 03:00,1011.7,,8.6,,100,0.1,0,,,1.5,,,,
555,2016/1/24 04:00,1012.4,,8.2,,100,1.7,302,,,1,,,,
556,2016/1/24 05:00,1013.7,,7.7,,100,1.9,295,,,4,,,,
557,2016/1/24 06:00,1015.3,,6.8,,100,1.3,291,,,2,,,,
558,2016/1/24 07:00,1015.5,,6.8,,100,0.3,207,,,1,,,,
559,2016/1/24 08:00,1015.6,,7.3,,100,0.5,272,,,0,,,,
560,2016/1/24 09:00,1016.2,,7.7,,100,0.8,195,,,0.5,,,,
561,2016/1/24 10:00,1016.5,,8.1,,100,1.1,301,,,1.5,,,,
562,2016/1/24 11:00,1015.9,,8.3,,100,1.1,287,,,1.5,,,,
563,2016/1/24 12:00,1015.6,,7.7,,100,0.8,303,,,1,,,,
564,2016/1/24 13:00,1015.5,,7.2,,100,1.6,303,,,1,,,,
565,2016/1/24 14:00,1014.1,,7.7,,100,0.5,74,,,0.5,,,,
566,2016/1/24 15:00,1015.1,,6.9,,100,1.1,298,,,0,,,,
567,2016/1/24 16:00,1015.8,,6.6,,100,0.7,311,,,0,,,,
568,2016/1/24 17:00,1016.3,,6,,99,0.6,276,,,0.5,,,,
569,2016/1/24 18:00,1016.1,,6.4,,99,0.1,0,,,0,,,,
570,2016/1/24 19:00,1017.2,,6.1,,99,1.1,303,,,0.5,,,,
571,2016/1/24 20:00,1017.5,,5.9,,99,1,314,,,0,,,,
572,2016/1/24 21:00,1017.9,,5.6,,98,0.6,251,,,0,,,,
573,2016/1/24 22:00,1017,,5.5,,97,0.8,291,,,0,,,,
574,2016/1/24 23:00,1017,,5.7,,97,0.7,298,,,0,,,,
575,2016/1/25 00:00,1017,,5.5,,97,0.8,288,,,0,,,,
576,2016/1/25 01:00,1015.9,,5.5,,96,0.5,295,,,0,,,,
577,2016/1/25 02:00,1015.7,,5.5,,96,0.2,0,,,0,,,,
578,2016/1/25 03:00,1015.8,,5.8,,96,0.7,304,,,0,,,,
579,2016/1/25 04:00,1015.2,,5.8,,95,0.3,321,,,0,,,,
580,2016/1/25 05:00,1015.1,,6.1,,96,0.6,311,,,0,,,,
581,2016/1/25 06:00,1016.4,,6,,95,0.5,39,,,0,,,,
582,2016/1/25 07:00,1016.9,,6.7,,91,0.7,306,,,0,,,,
583,2016/1/25 08:00,1017.8,,7.5,,84,0.6,346,,,0,,,,
584,2016/1/25 09:00,1017.5,,9.1,,81,0.4,47,,,0,,,,
585,2016/1/25 10:00,1017,,10.7,,76,1.2,287,,,0,,,,
586,2016/1/25 11:00,1016.3,,13,,70,1.3,310,,,0,,,,
587,2016/1/25 12:00,1015.3,,13.3,,68,0.1,0,,,0,,,,
588,2016/1/25 13:00,1013.8,,14.5,,67,1.3,300,,,0,,,,
589,2016/1/25 14:00,1012.9,,16,,58,1.7,315,,,0,,,,
590,2016/1/25 15:00,1012.9,,15.7,,58,0.6,342,,,0,,,,
591,2016/1/25 16:00,1013.4,,15,,61,0.5,300,,,0,,,,
592,2016/1/25 17:00,1013.7,,13.7,,78,1.3,60,,,0,,,,
593,2016/1/25 18:00,1013.8,,12.8,,70,0.9,312,,,0,,,,
594,2016/1/25 19:00,1014.7,,12,,77,0,0,,,0,,,,
595,2016/1/25 20:00,1015.1,,11.9,,76,0,0,,,0,,,,
596,2016/1/25 21:00,1015.1,,12.2,,82,1.4,53,,,0,,,,
597,2016/1/25 22:00,1014.9,,12.2,,84,1.6,350,,,0,,,,
598,2016/1/25 23:00,1014.4,,11.6,,87,0,0,,,0,,,,
599,2016/1/26 00:00,1013.3,,11.6,,91,1.1,36,,,0,,,,
600,2016/1/26 01:00,1012.8,,11.1,,91,1.6,51,,,0,,,,
601,2016/1/26 02:00,1012.7,,11.2,,93,1,69,,,0,,,,
602,2016/1/26 03:00,1013.2,,10.7,,94,0.1,0,,,0,,,,
603,2016/1/26 04:00,1013.5,,11.8,,91,1.2,83,,,0,,,,
604,2016/1/26 05:00,1013,,12,,88,1.3,86,,,0,,,,
605,2016/1/26 06:00,1014,,11,,91,0.9,47,,,0,,,,
606,2016/1/26 07:00,1014,,13.5,,82,1.3,111,,,0,,,,
607,2016/1/26 08:00,1014.7,,17.9,,63,0.6,332,,,0,,,,
608,2016/1/26 09:00,1014.3,,19.2,,53,1,317,,,0,,,,
609,2016/1/26 10:00,1013.1,,20.4,,49,0.9,302,,,0,,,,
610,2016/1/26 11:00,1012.1,,21.6,,47,1.7,302,,,0,,,,
611,2016/1/26 12:00,1010.5,,22.7,,43,1.6,275,,,0,,,,
612,2016/1/26 13:00,1009.7,,22.7,,43,1,318,,,0,,,,
613,2016/1/26 14:00,1008.9,,23.2,,42,1.2,260,,,0,,,,
614,2016/1/26 15:00,1008.6,,22.6,,45,1.4,231,,,0,,,,
615,2016/1/26 16:00,1009.6,,20.2,,53,1.2,216,,,0,,,,
616,2016/1/26 17:00,1010.2,,17.9,,62,0.4,357,,,0,,,,
617,2016/1/26 18:00,1010.6,,16.2,,68,1.3,53,,,0,,,,
618,2016/1/26 19:00,1010.9,,16.2,,71,1.5,50,,,0,,,,
619,2016/1/26 20:00,1011.5,,15.7,,75,0.8,76,,,0,,,,
620,2016/1/26 21:00,1011.5,,15.1,,80,1.3,87,,,0,,,,
621,2016/1/26 22:00,1012,,14.9,,80,1.7,83,,,0,,,,
622,2016/1/26 23:00,1011.8,,15.4,,76,1.7,85,,,0,,,,
623,2016/1/27 00:00,1011.3,,15.8,,73,1.4,99,,,0,,,,
624,2016/1/27 01:00,1010.3,,15.9,,73,1.7,91,,,0,,,,
625,2016/1/27 02:00,1009.8,,15.7,,75,1.2,83,,,0,,,,
626,2016/1/27 03:00,1009.1,,16.1,,72,1.7,95,,,0,,,,
627,2016/1/27 04:00,1008.4,,16.3,,71,1,32,,,0,,,,
628,2016/1/27 05:00,1009.6,,14.8,,84,1.2,68,,,0,,,,
629,2016/1/27 06:00,1009.8,,16.4,,72,1.6,68,,,0,,,,
630,2016/1/27 07:00,1010.1,,16.9,,72,1.1,102,,,0,,,,
631,2016/1/27 08:00,1011.4,,18.3,,68,1.3,103,,,0,,,,
632,2016/1/27 09:00,1011.3,,19.7,,68,0.4,152,,,0,,,,
633,2016/1/27 10:00,1010.5,,20.8,,60,0.5,287,,,0,,,,
634,2016/1/27 11:00,1009.6,,21.7,,51,0.6,251,,,0,,,,
635,2016/1/27 12:00,1008.5,,21.8,,52,0.5,13,,,0,,,,
636,2016/1/27 13:00,1007.6,,22.5,,50,1.2,310,,,0,,,,
637,2016/1/27 14:00,1007.1,,22.5,,51,1.2,28,,,0,,,,
638,2016/1/27 15:00,1008,,21.5,,59,0.3,172,,,0,,,,
639,2016/1/27 16:00,1007.9,,18.2,,88,1.8,49,,,0.5,,,,
640,2016/1/27 17:00,1008.7,,17.7,,90,1.1,74,,,0,,,,
641,2016/1/27 18:00,1009.1,,17.7,,91,1.1,89,,,0.5,,,,
642,2016/1/27 19:00,1010.2,,17.7,,89,1.2,111,,,0,,,,
643,2016/1/27 20:00,1010.3,,17.5,,92,1.3,111,,,1,,,,
644,2016/1/27 21:00,1009.1,,17.9,,88,0.4,1,,,0,,,,
645,2016/1/27 22:00,1008,,17.2,,93,1.4,333,,,0,,,,
646,2016/1/27 23:00,1009.3,,17.3,,95,0.9,69,,,0,,,,
647,2016/1/28 00:00,1008.1,,17.6,,91,1.3,104,,,0.5,,,,
648,2016/1/28 01:00,1007.6,,17.6,,92,0.5,38,,,0,,,,
649,2016/1/28 02:00,1007.3,,17,,97,0.5,44,,,0,,,,
650,2016/1/28 03:00,1006.6,,16.9,,99,0.8,59,,,0,,,,
651,2016/1/28 04:00,1006.3,,17.5,,96,0.7,66,,,0,,,,
652,2016/1/28 05:00,1006.7,,17.8,,93,0.2,0,,,0,,,,
653,2016/1/28 06:00,1006.8,,17.3,,96,0.9,259,,,0,,,,
654,2016/1/28 07:00,1006.3,,18.1,,97,0.8,6,,,1,,,,
655,2016/1/28 08:00,1006.9,,18.6,,97,0,0,,,0,,,,
656,2016/1/28 09:00,1006.3,,20,,95,0.7,267,,,0,,,,
657,2016/1/28 10:00,1006.1,,22.1,,73,0.1,0,,,0,,,,
658,2016/1/28 11:00,1004.9,,23.7,,69,0.9,317,,,0,,,,
659,2016/1/28 12:00,1003.9,,24.4,,63,0.7,283,,,0,,,,
660,2016/1/28 13:00,1002.3,,25.5,,62,1.4,284,,,0,,,,
661,2016/1/28 14:00,1001.5,,25.5,,63,1.2,317,,,0,,,,
662,2016/1/28 15:00,1003.1,,23.9,,72,1,335,,,0,,,,
663,2016/1/28 16:00,1004.6,,22.8,,77,2.3,334,,,0,,,,
664,2016/1/28 17:00,1005.2,,21.6,,81,0.6,209,,,0,,,,
665,2016/1/28 18:00,1005.4,,20.4,,87,0.6,290,,,0,,,,
666,2016/1/28 19:00,1005.2,,19.2,,91,0.6,305,,,0,,,,
667,2016/1/28 20:00,1005.2,,18.2,,96,0.8,48,,,0,,,,
668,2016/1/28 21:00,1004.1,,19.5,,89,1.4,271,,,0,,,,
669,2016/1/28 22:00,1004.5,,18.7,,96,0.6,56,,,0,,,,
670,2016/1/28 23:00,1004.1,,18.7,,97,0.9,68,,,0,,,,
671,2016/1/29 00:00,1003.4,,18.3,,93,0.6,10,,,0,,,,
672,2016/1/29 01:00,1003.5,,17.8,,98,0.2,0,,,0,,,,
673,2016/1/29 02:00,1002.7,,19.8,,84,0.2,0,,,0,,,,
674,2016/1/29 03:00,1002.6,,19.4,,85,0.9,98,,,0,,,,
675,2016/1/29 04:00,1002.5,,19.4,,84,1,50,,,0,,,,
676,2016/1/29 05:00,1003,,19.2,,87,1.5,100,,,0,,,,
677,2016/1/29 06:00,1002.7,,20.6,,77,3.2,109,,,0,,,,
678,2016/1/29 07:00,1003.1,,21.3,,75,1.3,95,,,0,,,,
679,2016/1/29 08:00,1003.5,,21.2,,84,1,286,,,0,,,,
680,2016/1/29 09:00,1004.8,,20.6,,85,0.8,225,,,0,,,,
681,2016/1/29 10:00,1004,,22.1,,83,1.6,74,,,0,,,,
682,2016/1/29 11:00,1003.8,,21.5,,83,1.3,309,,,0,,,,
683,2016/1/29 12:00,1003.4,,19.4,,95,0.6,329,,,1,,,,
684,2016/1/29 13:00,1003,,18.8,,98,0.9,319,,,0.5,,,,
685,2016/1/29 14:00,1002.7,,19.9,,99,0.7,312,,,10,,,,
686,2016/1/29 15:00,1002.8,,20.3,,100,1.6,102,,,7,,,,
687,2016/1/29 16:00,1004.1,,20.5,,99,0.4,352,,,3.5,,,,
688,2016/1/29 17:00,1002.9,,20.3,,99,2.3,57,,,0,,,,
689,2016/1/29 18:00,1002.7,,20.7,,95,1,17,,,0,,,,
690,2016/1/29 19:00,1003.6,,20,,97,0.3,143,,,0,,,,
691,2016/1/29 20:00,1003.2,,20.5,,96,1.4,98,,,0,,,,
692,2016/1/29 21:00,1003.2,,21.4,,90,1.8,101,,,0,,,,
693,2016/1/29 22:00,1003.9,,20.5,,95,0.4,285,,,0,,,,
